 Environment Timesteps   Return Mean   Return Std
                259000   9444.233667   672.044769
                260000   9447.795000   649.722261
                261000   9465.087667   640.793581
                262000   9495.051500   642.455308
                263000   9530.117000   616.908784
                264000   9527.901667   621.232039
                265000   9533.668167   630.839973
                266000   9633.261833   600.214001
                267000   9683.841500   597.393444
                268000   9709.694333   591.313832
                269000   9750.868167   540.692875
                270000   9780.743833   529.317338
                271000   9789.488333   528.760080
                272000   9801.509500   541.635996
                273000   9822.773333   532.160126
                274000   9836.966667   525.322543
                275000   9844.339500   525.579548
                276000   9862.511167   517.157721
                277000   9866.702667   503.002672
                278000   9898.963500   515.031920
                279000   9812.527333   573.589793
                280000   9832.352667   597.758416
                281000   9851.132000   608.486322
                282000   9841.098000   591.945201
                283000   9884.216667   598.654673
                284000   9900.053500   583.597937
                285000   9927.922000   565.248394
                286000   9951.669667   534.657912
                287000   9956.419333   516.938909
                288000   9904.664167   569.218958
                289000   9980.211333   510.808707
                290000   9999.894000   509.656101
                291000  10007.327667   485.369752
                292000  10002.443667   470.858921
                293000   9993.013667   483.568778
                294000  10017.644667   478.025252
                295000  10026.898833   471.176882
                296000  10038.794500   472.414361
                297000  10058.054167   490.081844
                298000  10077.751500   467.699324
                299000  10186.445333   409.958008
                300000  10208.762167   396.242011
                301000  10186.956833   386.770273
                302000  10217.188333   398.491729
                303000  10191.187833   410.277914
                304000  10209.963000   414.356192
                305000  10225.744000   434.152724
                306000  10231.266167   438.171494
                307000  10246.897000   444.779772
                308000  10321.016167   402.647907
                309000  10324.632000   402.348045
                310000  10346.821500   388.943903
                311000  10355.874333   403.582783
                312000  10376.890833   405.968502
                313000  10394.305167   405.107552
                314000  10369.910167   413.528680
                315000  10388.505500   391.255433
                316000  10382.824667   381.622424
                317000  10412.251500   364.401174
                318000  10434.543167   354.896866
                319000  10445.210167   329.143627
                320000  10454.646000   319.253331
                321000  10489.628333   309.166116
                322000  10508.187333   297.127936
                323000  10538.510500   277.164079
                324000  10560.097333   265.376312
                325000  10573.240667   257.998851
                326000  10583.580000   265.307958
                327000  10609.944167   258.004947
                328000  10611.131333   247.774967
                329000  10640.471833   237.367214
                330000  10611.126500   251.290395
                331000  10627.626833   239.984821
                332000  10616.936333   248.496909
                333000  10628.169167   234.666846
                334000  10654.097500   228.834411
                335000  10626.043667   277.044550
                336000  10652.896000   275.633913
                337000  10650.368333   276.036246
                338000  10608.343000   291.391526
                339000  10621.612167   296.708485
                340000  10630.807667   296.741773
                341000  10645.361833   301.374571
                342000  10648.896500   313.401951
                343000  10648.421333   309.444692
                344000  10629.492167   328.765833
                345000  10629.549167   331.293504
                346000  10630.825333   328.312104
                347000  10624.857167   345.567783
                348000  10631.726833   345.797164
                349000  10636.826667   343.697168
                350000  10674.656500   345.868514
                351000  10680.676500   347.475703
                352000  10712.726000   336.501823
                353000  10728.081333   332.259702
                354000  10735.289333   339.691193
                355000  10777.848667   297.298043
                356000  10744.297833   330.135543
                357000  10757.645333   326.060852
                358000  10788.016667   330.738965
                359000  10783.870833   330.997418
                360000  10727.183500   383.954601
                361000  10727.857167   370.868339
                362000  10707.595667   376.078072
                363000  10722.503000   389.375561
                364000  10752.378500   366.037358
                365000  10768.755833   352.484887
                366000  10768.995500   365.334692
                367000  10769.741500   366.133578
                368000  10769.251500   380.448814
                369000  10764.805167   390.473449
                370000  10760.250833   380.343058
                371000  10752.298667   402.758331
                372000  10688.064833   501.880710
                373000  10669.710667   509.953488
                374000  10668.035500   520.798393
                375000  10650.845333   553.463719
                376000  10595.357000   629.862424
                377000  10590.434667   628.859045
                378000  10598.726333   604.542219
                379000  10595.941333   619.786121
                380000  10640.373667   567.911547
                381000  10626.860333   587.119349
                382000  10625.846167   596.987112
                383000  10633.714667   588.431761
                384000  10632.751833   584.454157
                385000  10601.322833   605.210076
                386000  10610.094500   603.256261
                387000  10579.650000   598.829201
                388000  10594.805333   582.767039
                389000  10602.193667   575.043575
                390000  10617.481000   575.525920
                391000  10614.325500   563.747307
                392000  10615.024667   532.323580
                393000  10632.714000   524.093673
                394000  10644.608833   513.468045
                395000  10646.132833   487.916340
                396000  10733.082000   386.968482
                397000  10724.704333   393.531278
                398000  10728.694000   396.615917
                399000  10752.405833   386.912867
                400000  10733.948667   391.105267
                401000  10711.993667   398.490578
                402000  10735.993167   377.617308
                403000  10739.241833   370.516890
                404000  10702.514500   439.333770
                405000  10708.282167   451.185565
                406000  10702.532333   454.394630
                407000  10662.053833   524.697123
                408000  10620.013333   551.048886
                409000  10530.792167   685.964703
                410000  10444.387167   795.795010
                411000  10406.507167   848.567702
                412000  10442.152333   799.888907
                413000  10424.696000   804.781640
                414000  10383.642000   863.019323
                415000  10391.493333   867.838433
                416000  10389.147833   877.388371
                417000  10413.600833   866.978403
                418000  10416.947000   875.300790
                419000  10422.387333   865.165365
                420000  10460.009500   869.218392
                421000  10489.936167   847.740844
                422000  10478.653833   874.674504
                423000  10477.271500   888.324542
                424000  10535.023833   826.469831
                425000  10541.112500   819.623161
                426000  10550.798833   822.650468
                427000  10640.203833   740.869310
                428000  10606.241500   793.319814
                429000  10669.249833   684.254375
                430000  10756.879333   569.695978
                431000  10818.512667   504.236165
                432000  10843.506833   489.642368
                433000  10828.499333   486.340702
                434000  10851.248167   436.804274
                435000  10863.777667   416.933201
                436000  10864.327500   402.055646
                437000  10820.409833   421.953463
                438000  10814.118667   414.972240
                439000  10715.278333   491.849535
                440000  10722.198333   484.692572
                441000  10698.867500   499.735554
                442000  10674.971333   473.243441
                443000  10654.298000   491.293224
                444000  10544.151667   620.137325
                445000  10531.946833   612.864568
                446000  10509.974167   613.630068
                447000  10459.782167   633.424842
                448000  10495.534833   588.916314
                449000  10493.509000   632.190108
                450000  10470.665500   639.004485
                451000  10459.586500   650.243053
                452000  10454.058500   670.490336
                453000  10480.132333   699.538457
                454000  10514.178333   678.768770
                455000  10541.300333   680.861512
                456000  10565.126667   686.164329
                457000  10599.487000   689.574274
                458000  10608.970833   696.603907
                459000  10668.273833   661.737194
                460000  10630.235167   686.694583
                461000  10631.178167   717.892517
                462000  10685.712500   711.113390
                463000  10688.196167   722.638994
                464000  10760.457333   616.613818
                465000  10788.593833   626.399746
                466000  10836.211167   601.717023
                467000  10869.607333   594.371390
                468000  10906.873833   567.915178
                469000  10946.455833   503.831975
                470000  10971.604667   504.581067
                471000  10984.927000   511.716579
                472000  10972.854333   518.202751
                473000  10961.440333   524.318865
                474000  10955.837667   536.071661
                475000  10854.763000   613.909503
                476000  10839.284833   606.649595
                477000  10848.211833   594.224799
                478000  10867.068000   578.516851
                479000  10894.624167   547.227415
                480000  10939.205333   520.671840
                481000  10964.538333   477.372543
                482000  10942.889500   501.761260
                483000  10900.746333   514.589536
                484000  10908.979333   508.401418
                485000  10908.616333   482.162193
                486000  10878.120833   495.064542
                487000  10881.892500   476.336916
                488000  10811.719667   482.834842
                489000  10807.171333   486.406772
                490000  10735.816500   573.834691
                491000  10722.848167   558.352607
                492000  10664.192167   628.569452
                493000  10686.239333   592.213518
                494000  10672.938833   591.552670
                495000  10715.778167   533.636333
                496000  10694.690167   534.492754
                497000  10667.682000   547.025755
                498000  10632.083333   558.099764
                499000  10624.277833   555.919585
                500000  10597.982000   586.269149
                501000  10602.768333   593.086414
                502000  10598.486500   587.454102
                503000  10637.652500   555.441417
                504000  10621.469500   531.601302
                505000  10556.477333   583.674579
                506000  10549.324333   616.414950
                507000  10563.872667   625.885086
                508000  10619.706833   630.174812
                509000  10598.480500   631.896979
                510000  10658.785333   556.655032
                511000  10661.700167   554.519596
                512000  10746.101167   462.514027
                513000  10665.917833   494.736150
                514000  10623.605000   555.106873
                515000  10659.233167   537.931360
                516000  10675.244833   534.943880
                517000  10707.850167   525.700397
                518000  10683.803667   536.921539
                519000  10687.037167   538.351678
                520000  10670.950667   531.164638
                521000  10614.705500   580.940477
                522000  10626.617833   573.918879
                523000  10630.366667   559.986597
                524000  10649.310167   587.995777
                525000  10725.920500   563.807320
                526000  10741.462333   548.174292
                527000  10723.051667   553.699512
                528000  10713.195500   586.551085
                529000  10741.576833   604.475079
                530000  10745.502000   613.102374
                531000  10707.924167   675.019237
                532000  10636.566167   700.348655
                533000  10734.459333   671.352757
                534000  10801.636167   615.836590
                535000  10753.551833   640.826777
                536000  10767.764000   643.443681
                537000  10749.622333   641.281287
                538000  10771.091000   672.983898
