 Environment Timesteps   Return Mean   Return Std
                331000   9032.145833  1194.483220
                332000   9059.754167  1173.228428
                333000   9103.360167  1098.621047
                334000   9070.749167  1112.862770
                335000   9090.274833  1135.082937
                336000   9142.585833  1088.777660
                337000   9152.659833  1098.395963
                338000   9298.061500   953.050926
                339000   9405.539167   825.333497
                340000   9569.633000   689.555924
                341000   9520.268333   727.254896
                342000   9577.131500   647.317280
                343000   9630.504167   604.121352
                344000   9604.342500   608.519895
                345000   9612.008333   604.099829
                346000   9592.834167   618.600129
                347000   9607.641500   604.413562
                348000   9662.912500   569.347345
                349000   9645.756500   560.368405
                350000   9634.885667   561.985135
                351000   9643.598833   562.612564
                352000   9651.021833   553.597434
                353000   9656.472333   584.120896
                354000   9666.243167   618.197014
                355000   9674.482333   590.899624
                356000   9698.391667   575.631371
                357000   9706.810167   562.275556
                358000   9709.262500   564.010325
                359000   9699.079167   559.169534
                360000   9728.110500   484.173790
                361000   9792.237167   457.968566
                362000   9831.745500   467.088820
                363000   9829.365500   450.221759
                364000   9859.211167   451.967615
                365000   9834.817000   474.206654
                366000   9869.160833   458.563729
                367000   9891.580833   449.252022
                368000   9883.327333   437.603825
                369000   9921.903833   447.656490
                370000   9961.282000   437.655786
                371000   9959.858000   445.014413
                372000   9970.717000   450.468568
                373000  10006.990000   393.362700
                374000  10082.279167   338.595732
                375000  10094.576500   354.495316
                376000  10118.953667   347.615107
                377000  10142.465167   344.213430
                378000  10145.421333   350.989684
                379000  10140.072333   382.856048
                380000  10177.424833   386.227062
                381000  10208.288667   354.878409
                382000  10174.542167   364.486792
                383000  10187.487167   373.455876
                384000  10169.078167   410.832734
                385000  10203.418667   400.962800
                386000  10207.591500   410.678459
                387000  10183.655667   432.776199
                388000  10189.133667   446.127376
                389000  10165.989333   459.555023
                390000  10145.079833   500.284746
                391000  10150.317667   500.541498
                392000  10143.270333   500.483395
                393000  10130.662333   490.118977
                394000  10089.017667   495.861426
                395000  10048.555167   506.557540
                396000  10031.725333   510.145234
                397000   9994.502667   545.697208
                398000   9999.249667   545.501712
                399000  10002.566833   516.711520
                400000   9923.019667   561.065955
                401000   9903.996667   578.437164
                402000   9895.675500   575.825202
                403000   9881.418500   571.389362
                404000   9903.723833   523.521734
                405000   9774.404833   691.425291
                406000   9672.454667   805.825903
                407000   9658.482333   826.474798
                408000   9525.326667   995.844720
                409000   9494.152000  1033.007605
                410000   9364.524500  1165.237569
                411000   9362.646167  1165.637839
                412000   9330.863167  1168.206618
                413000   9321.683000  1193.214942
                414000   9333.153167  1200.932369
                415000   9370.867000  1190.999451
                416000   9353.539333  1200.982946
                417000   9360.660500  1168.148438
                418000   9331.539167  1156.983093
                419000   9324.055333  1174.214138
                420000   9372.858333  1140.618759
                421000   9353.813167  1160.931012
                422000   9313.651333  1247.749475
                423000   9250.449000  1283.363393
                424000   9232.091667  1309.013595
                425000   9341.098167  1147.877748
                426000   9316.345500  1096.178262
                427000   9287.592167  1146.589597
                428000   9374.268500  1038.212107
                429000   9290.099500  1111.639836
                430000   9291.742500  1082.233199
                431000   9184.226333  1132.611974
                432000   9069.941167  1273.823413
                433000   9010.440333  1323.805955
                434000   8815.868833  1482.722155
                435000   8595.909833  1644.197083
                436000   8403.822500  1814.123417
                437000   8227.023000  1995.975238
                438000   8035.423833  2170.343726
                439000   7992.819333  2176.236387
                440000   7908.556667  2259.245264
                441000   7893.478333  2262.386958
                442000   7871.968167  2220.211018
                443000   7911.688833  2232.217580
                444000   7897.247833  2214.597032
                445000   7833.914667  2254.775684
                446000   7935.261333  2194.079638
                447000   8012.609500  2112.414146
                448000   8035.200667  2060.637408
                449000   8143.889333  1959.075898
                450000   8276.103667  1821.541017
                451000   8381.886667  1760.905078
                452000   8488.356333  1659.504864
                453000   8479.615833  1606.407170
                454000   8686.518500  1465.199603
                455000   8862.857333  1334.549745
                456000   9038.282167  1152.036869
                457000   9052.405167  1193.397368
                458000   9083.289500  1250.868378
                459000   8968.788167  1450.440465
                460000   8925.144000  1562.893709
                461000   8820.396500  1734.824779
                462000   8766.761167  1865.415398
                463000   8639.273667  1988.331663
                464000   8653.959667  2013.090039
                465000   8548.487500  2123.182129
                466000   8564.313167  2133.646723
                467000   8547.384000  2158.893899
                468000   8403.091500  2315.738771
                469000   8302.387167  2492.234002
                470000   8163.172000  2674.388215
                471000   7997.363833  2861.667743
                472000   7966.431500  2883.646331
                473000   8082.178333  2882.309419
                474000   8085.840833  2854.038248
                475000   8118.136667  2824.591085
                476000   8201.389333  2823.647354
                477000   8391.479667  2624.518979
                478000   8588.914667  2415.860833
                479000   8798.377167  2186.183390
                480000   8936.666333  1993.420330
                481000   9086.592333  1808.991158
                482000   9271.170667  1634.683216
                483000   9463.071000  1465.846315
                484000   9504.037167  1420.721831
                485000   9621.359333  1360.949203
                486000   9635.616833  1353.726030
                487000   9683.806333  1327.453623
                488000   9879.441833  1160.960483
                489000  10037.179167   943.675157
                490000  10237.559000   755.393210
                491000  10433.328500   596.691485
                492000  10513.924167   581.337965
                493000  10473.110167   609.170701
                494000  10478.070500   646.630715
                495000  10490.695000   640.837415
                496000  10486.879000   643.341733
                497000  10496.215500   621.019400
                498000  10530.206333   621.588884
                499000  10514.957833   647.886067
                500000  10528.091000   631.048433
                501000  10567.546833   622.860353
                502000  10525.846000   639.208640
                503000  10530.211333   646.614969
                504000  10551.497667   647.077579
                505000  10599.851333   589.991404
                506000  10600.956333   576.898012
                507000  10600.013000   589.046991
                508000  10568.800500   622.528230
                509000  10557.111000   650.590025
                510000  10531.740333   678.817570
                511000  10512.955000   711.944234
                512000  10507.462000   688.853018
                513000  10565.634500   646.954491
                514000  10596.240833   616.379596
