 Environment Timesteps  Return Mean   Return Std
                352000  4643.136500  1083.718760
                353000  4629.603833  1089.424196
                354000  4667.863500  1029.066890
                355000  4750.720667   934.040386
                356000  4778.559833   913.495391
                357000  4821.147000   840.479548
                358000  4928.310000   752.045303
                359000  4923.956000   759.709908
                360000  5006.239500   700.038979
                361000  5043.436167   651.951337
                362000  5057.696333   631.276601
                363000  5046.671667   673.209506
                364000  5011.353167   700.166309
                365000  5080.829333   623.551309
                366000  5050.578500   644.655448
                367000  5089.596000   593.144957
                368000  5099.060500   579.995741
                369000  5099.117500   573.702424
                370000  5050.430000   580.141470
                371000  4972.879833   651.683940
                372000  4960.692000   668.811755
                373000  4958.233500   654.739159
                374000  4953.782333   659.943258
                375000  4943.008167   664.249786
                376000  4877.826833   730.936063
                377000  4874.117500   731.896635
                378000  4880.118000   729.201062
                379000  4885.974333   710.036550
                380000  4886.461667   707.227888
                381000  4913.450500   683.087822
                382000  4914.760333   675.182958
                383000  5010.605000   597.771866
                384000  5060.353000   569.155285
                385000  5082.749167   556.484552
                386000  5115.818500   536.604609
                387000  5129.388000   519.659345
                388000  5133.105167   522.786484
                389000  5165.016167   500.267369
                390000  5171.133500   504.815656
                391000  5206.424000   479.896049
                392000  5236.248500   445.937412
                393000  5223.329500   472.074191
                394000  5198.034000   513.385089
                395000  5203.527667   530.774289
                396000  5237.426167   492.255941
                397000  5099.169833   562.282530
                398000  5043.275833   621.994588
                399000  4993.387833   697.162584
                400000  4913.786667   816.133024
                401000  4927.690500   801.121997
                402000  4951.335667   779.679734
                403000  4933.523333   798.741368
                404000  4839.999667   907.609379
                405000  4845.754000   911.788135
                406000  4874.289167   885.995914
                407000  4886.568667   887.800015
                408000  4821.965167   964.969188
                409000  4827.793000   955.166027
                410000  4923.258833   915.627863
                411000  4956.503833   866.628776
                412000  4947.049333   871.350093
                413000  4981.891000   842.339694
                414000  5009.846667   797.679076
                415000  5020.681167   777.184135
                416000  5053.552500   741.730797
                417000  5192.783000   673.859496
                418000  5248.291333   617.891710
                419000  5282.891167   563.227577
                420000  5357.538167   447.743944
                421000  5354.726667   443.546879
                422000  5337.582333   451.230435
                423000  5267.966000   529.430580
                424000  5360.842500   427.832023
                425000  5369.650833   429.689627
                426000  5223.487667   519.457016
                427000  5202.885000   531.967112
                428000  5236.466167   486.360543
                429000  5127.872333   548.232939
                430000  5159.141833   513.596082
                431000  5105.215000   608.539435
                432000  5048.489500   693.660985
                433000  4979.479833   794.640299
                434000  4977.527167   796.454690
                435000  4955.243667   810.896694
                436000  4954.378833   809.818532
                437000  4911.430333   854.389489
                438000  4879.266500   862.029499
                439000  4895.124667   848.780104
                440000  4899.745667   850.442834
                441000  4901.979500   850.145944
                442000  4915.622500   842.102300
                443000  4985.315333   767.800580
                444000  4932.145000   830.999648
                445000  4874.388000   890.851566
                446000  5024.607500   788.983214
                447000  4974.790000   848.165403
                448000  5002.076500   814.466862
                449000  5023.369667   849.179645
                450000  4970.361000   879.939480
                451000  4965.468333   893.082525
                452000  5025.765500   813.060749
                453000  5074.606500   719.326533
                454000  5085.214000   725.352829
                455000  5097.369167   736.071952
                456000  5081.258500   757.155465
                457000  5128.627167   712.012426
                458000  5155.694000   712.265090
                459000  5167.657667   710.083585
                460000  5139.136167   745.256285
                461000  5142.245500   738.362772
                462000  5064.872000   835.270012
                463000  5087.793000   796.506815
                464000  5096.644167   783.396892
                465000  5094.973167   767.272195
                466000  5037.602000   816.022289
                467000  5106.287000   741.490483
                468000  5094.048167   749.299998
                469000  5173.016833   650.921553
                470000  5215.353833   619.342639
                471000  5302.567333   516.262578
                472000  5304.853000   503.531138
                473000  5281.669667   549.330274
                474000  5276.696833   546.918603
                475000  5280.827500   519.157822
                476000  5254.400667   557.633448
                477000  5237.111667   564.101882
                478000  5189.846000   607.956327
                479000  5165.224167   626.584211
                480000  5120.387500   656.801429
                481000  5083.948500   701.582392
                482000  5155.626167   603.757651
                483000  5161.002167   606.532046
                484000  5206.820500   551.416619
                485000  5257.050167   505.617283
                486000  5318.477833   454.826978
                487000  5311.739833   463.578156
                488000  5322.429667   448.980144
                489000  5276.850333   520.117474
                490000  5268.963167   514.719260
                491000  5245.358000   511.855049
