 Environment Timesteps  Return Mean  Return Std
                185000  3362.619000  196.204167
                186000  3412.848000  119.328566
                187000  3362.317000  186.219282
                188000  3357.466667  185.263916
                189000  3354.112500  185.929553
                190000  3335.177500  211.094843
                191000  3319.091667  231.481568
                192000  3317.726667  229.658270
                193000  3316.818667  231.294255
                194000  3314.180500  231.199752
                195000  3313.101500  232.535342
                196000  3313.701333  231.376653
                197000  3308.602500  240.245040
                198000  3352.648500  174.506977
                199000  3352.096167  174.807336
                200000  3353.759333  174.075982
                201000  3359.240167  172.052302
                202000  3361.325667  172.284059
                203000  3360.528167  173.619215
                204000  3363.122667  173.935200
                205000  3372.116000  166.505853
                206000  3375.413667  161.298084
                207000  3421.943167   95.446344
                208000  3371.424667  163.446930
                209000  3374.085000  163.513346
                210000  3394.682000  140.013247
                211000  3414.773667  117.168320
                212000  3363.697000  192.910647
                213000  3361.348667  193.999500
                214000  3362.028333  194.459374
                215000  3357.633833  193.905248
                216000  3355.880167  196.586757
                217000  3361.781833  189.958109
                218000  3365.315167  187.763467
                219000  3327.717000  236.540165
                220000  3325.668667  237.330962
                221000  3321.438000  243.276595
                222000  3321.931500  244.040822
                223000  3318.372167  243.858439
                224000  3316.441500  244.609669
                225000  3315.445000  247.487140
                226000  3316.712167  247.907088
                227000  3322.130000  246.770729
                228000  3369.907333  190.346819
                229000  3365.467000  195.630850
                230000  3359.237500  200.609624
                231000  3304.220333  271.078768
                232000  3309.678000  257.029390
                233000  3290.137333  276.007566
                234000  3285.607667  281.112970
                235000  3273.617167  297.783925
                236000  3266.435667  307.706605
                237000  3264.676000  306.756079
                238000  3263.237333  307.912815
                239000  3301.889500  259.307618
                240000  3300.489833  262.029792
                241000  3299.708167  257.925177
                242000  3298.208167  258.844537
                243000  3301.587833  259.230682
                244000  3302.649167  258.083977
                245000  3302.538833  252.499504
                246000  3302.398667  251.866572
                247000  3299.245500  250.540829
                248000  3268.536833  290.183796
                249000  3274.029833  285.996349
                250000  3275.835833  280.865908
                251000  3330.069833  210.319944
                252000  3377.326833  149.212651
                253000  3399.765833  131.207726
                254000  3404.612833  124.713917
                255000  3423.888833  108.341503
                256000  3431.191000   97.054899
                257000  3434.193167   96.978003
                258000  3436.804333   95.309367
                259000  3433.930667   96.854202
                260000  3381.581167  172.014516
                261000  3328.442833  248.526584
                262000  3328.111833  249.016424
                263000  3275.702167  324.713862
                264000  3276.040667  323.296715
                265000  3271.815000  331.467395
                266000  3271.391500  333.135027
                267000  3272.738000  332.976721
                268000  3310.443333  282.635444
                269000  3310.877333  282.211562
                270000  3314.619667  280.857493
                271000  3314.208667  280.044244
                272000  3315.055333  278.873079
                273000  3309.968333  282.835755
                274000  3310.100500  282.099942
                275000  3308.952833  281.032020
                276000  3311.073333  280.231667
                277000  3307.708167  281.770204
                278000  3307.201500  282.217195
                279000  3308.360500  281.214186
                280000  3363.058333  202.422095
                281000  3370.267833  196.196358
                282000  3374.734500  191.961565
                283000  3391.060667  166.939821
                284000  3392.420500  168.472936
                285000  3395.499167  163.803354
                286000  3394.710000  162.236014
                287000  3393.036333  165.400550
                288000  3387.675167  165.779478
                289000  3386.396833  165.515863
                290000  3386.273667  166.187164
                291000  3385.261833  167.834494
                292000  3385.281167  167.677913
                293000  3334.003000  239.579320
