 Environment Timesteps  Return Mean   Return Std
                172000  2309.673833   935.019364
                173000  2355.233667   981.081435
                174000  2337.055833  1038.420186
                175000  2414.564667  1083.395635
                176000  2446.420667  1113.241543
                177000  2450.539500  1100.552780
                178000  2494.546000  1070.870289
                179000  2622.046167  1119.978225
                180000  2717.605833  1106.734382
                181000  2865.073333  1104.194042
                182000  2911.109833  1173.559131
                183000  2932.278333  1239.773030
                184000  2969.460667  1233.782946
                185000  3089.782833  1271.306187
                186000  3133.478833  1259.340656
                187000  3111.896833  1283.952371
                188000  3105.067333  1340.888100
                189000  3110.147000  1392.333845
                190000  3120.270000  1405.086670
                191000  3121.736500  1464.730580
                192000  3192.843833  1526.016025
                193000  3206.230833  1555.069162
                194000  3206.608333  1555.572633
                195000  3187.366500  1585.853547
                196000  3203.866333  1609.883441
                197000  3204.768833  1685.276084
                198000  3193.574000  1706.281637
                199000  3157.717500  1705.444643
                200000  3121.398333  1702.479748
                201000  3037.247000  1763.842668
                202000  2971.267167  1691.505786
                203000  2999.077333  1691.688976
                204000  3009.458667  1685.816572
                205000  3030.280000  1666.088211
                206000  3033.376667  1651.742240
                207000  3095.553500  1593.261835
                208000  3199.542167  1518.359425
                209000  3307.505833  1453.566635
                210000  3320.399167  1418.777212
                211000  3426.891667  1349.430901
                212000  3470.939167  1314.193000
                213000  3509.335000  1270.152108
                214000  3620.442500  1211.289690
                215000  3713.745167  1143.782126
                216000  3725.158000  1106.463935
                217000  3797.667500  1025.378842
                218000  3863.928500   960.047578
                219000  3873.085500   985.019192
                220000  3949.513000   942.940196
                221000  4011.974833   897.148047
                222000  4135.487000   935.459774
                223000  4140.091167   968.279512
                224000  4207.567333   915.904608
                225000  4216.889833   911.208365
                226000  4246.316333   868.568100
                227000  4265.175500   854.734602
                228000  4298.642333   836.096512
                229000  4325.707667   816.048866
                230000  4335.375333   858.841730
                231000  4341.091500   840.331913
                232000  4352.268667   823.738491
                233000  4393.281000   766.223992
                234000  4420.438167   734.956165
                235000  4404.189833   725.313231
                236000  4463.714000   662.690520
                237000  4463.141500   650.031215
                238000  4448.709000   666.695309
                239000  4509.808000   591.514775
                240000  4534.617333   577.291600
                241000  4588.044000   542.333015
                242000  4631.906667   494.254633
                243000  4713.217000   398.730107
                244000  4728.921667   399.588679
                245000  4717.493667   405.099733
                246000  4708.240000   437.417780
                247000  4688.627500   490.683709
                248000  4686.074500   496.008369
                249000  4689.141500   497.329947
                250000  4741.351667   421.263877
                251000  4724.917500   462.006487
                252000  4743.088000   472.269770
                253000  4748.395500   468.300524
                254000  4767.950333   464.031525
                255000  4755.458667   501.285872
                256000  4761.558833   503.965605
                257000  4757.518167   514.610675
                258000  4745.753500   523.583155
                259000  4755.192833   518.469862
                260000  4757.973000   523.947065
                261000  4777.910833   522.130193
                262000  4727.006833   589.690134
                263000  4735.840833   586.235323
                264000  4740.236667   587.329880
                265000  4785.047167   553.265518
                266000  4830.464667   512.576863
                267000  4885.099667   443.266211
                268000  4882.891167   460.108267
                269000  4896.201833   451.342978
                270000  4923.999333   425.494275
                271000  4960.664833   386.158975
                272000  4986.637667   351.255818
                273000  4994.898333   358.275042
                274000  4987.214500   363.288595
                275000  5029.990000   327.118540
                276000  5045.602167   325.534562
                277000  5051.860500   327.975292
                278000  5069.592667   328.789916
                279000  5010.819833   413.677382
                280000  5001.729667   419.722794
                281000  4940.167333   468.931133
                282000  4974.771833   451.564575
                283000  4922.278833   534.526916
                284000  4909.221500   548.502321
                285000  4862.068667   623.361245
                286000  4823.917500   687.536514
                287000  4755.790333   781.850921
                288000  4715.193500   806.811424
                289000  4676.699167   833.836051
                290000  4672.256000   848.267047
                291000  4666.086667   859.221006
                292000  4675.350333   842.784098
                293000  4675.932000   838.939224
                294000  4679.260667   836.809357
                295000  4668.095167   844.151733
                296000  4626.780833   872.131044
                297000  4630.245833   878.632715
                298000  4654.269667   847.239097
                299000  4719.247500   768.354132
                300000  4730.402833   757.708672
                301000  4799.301667   705.736257
                302000  4830.828667   656.620765
                303000  4884.739167   578.750758
                304000  4873.954833   580.473123
                305000  4911.245500   511.070747
                306000  4954.137000   438.227598
                307000  5034.333167   342.897681
                308000  5097.620000   286.933866
                309000  5080.936500   303.244789
                310000  5091.975000   288.496664
                311000  5106.708000   269.445704
                312000  5105.866833   274.825136
                313000  5075.331167   301.561930
                314000  5081.250000   289.563288
                315000  5061.213500   305.430636
                316000  5099.944667   272.094095
                317000  5116.334000   252.397750
                318000  5084.835000   283.636577
                319000  5089.259333   277.838249
                320000  5094.375667   272.734940
                321000  5060.334500   308.115784
                322000  5057.889000   317.156827
                323000  5048.747333   328.366629
                324000  5083.580833   305.622167
                325000  5102.806500   296.059277
                326000  5104.560167   298.478879
                327000  5099.862000   295.150795
                328000  5106.087667   294.501085
                329000  5120.647667   306.263624
                330000  5121.675167   305.985536
                331000  5121.531667   306.480069
                332000  5134.541833   300.725688
                333000  5162.683333   273.025304
                334000  5165.813167   276.848452
                335000  5179.028667   275.571646
                336000  5155.986833   301.860633
                337000  5162.830500   297.697987
                338000  5191.549833   265.411326
                339000  5196.250667   264.793401
                340000  5169.648333   284.656311
                341000  5196.212500   250.271551
                342000  5206.294000   240.189137
                343000  5222.871167   216.564380
                344000  5189.468833   252.286117
                345000  5192.986667   253.213048
                346000  5194.017167   249.465263
                347000  5199.093167   246.987122
                348000  5143.495167   309.902271
                349000  5187.155833   260.236175
                350000  5179.841333   266.018080
                351000  5171.196500   273.886819
                352000  5111.392667   349.886527
                353000  5092.628500   353.023619
                354000  5078.495667   366.940205
                355000  5071.241333   362.786492
                356000  5058.698500   382.487714
                357000  5030.204000   406.486868
                358000  4963.857833   462.798242
                359000  4961.350833   458.068693
                360000  4963.470833   462.252830
                361000  4924.366333   511.200075
                362000  4902.136667   515.465285
                363000  4886.527000   534.472540
                364000  4843.845000   551.211556
                365000  4835.679333   549.280631
                366000  4829.702167   557.377582
                367000  4807.894167   578.551337
                368000  4859.030333   516.372648
                369000  4855.312833   513.633717
                370000  4854.765667   512.057521
                371000  4772.243333   563.201067
                372000  4823.004333   489.364961
                373000  4790.442500   544.098156
                374000  4802.631500   528.352904
                375000  4802.037500   524.021935
                376000  4812.973000   512.706826
                377000  4825.485167   492.932081
                378000  4871.342667   458.054898
                379000  4838.681667   496.796954
                380000  4847.901000   472.543714
                381000  4797.145667   480.308868
                382000  4786.490167   510.264049
                383000  4797.589667   497.852948
                384000  4853.961000   459.855692
                385000  4842.968333   462.443555
                386000  4831.114167   468.836097
                387000  4838.790333   459.468889
                388000  4828.064333   460.730734
                389000  4828.601000   460.459905
                390000  4781.340333   507.263054
                391000  4859.381833   449.827030
                392000  4837.765333   463.272422
                393000  4871.187167   428.944011
                394000  4827.649167   473.357907
                395000  4854.068833   450.748883
                396000  4876.443167   413.975019
                397000  4879.273333   414.407204
                398000  4894.734833   396.165907
                399000  4917.937167   364.374716
                400000  4838.318500   450.693906
                401000  4903.336333   413.874540
                402000  4921.492500   387.797187
                403000  4917.761333   383.519744
                404000  4902.263333   391.342534
                405000  4899.644667   407.170450
                406000  4910.129167   395.266895
                407000  4912.868500   383.835327
                408000  4873.333833   444.962819
                409000  4820.452333   516.059499
                410000  4859.126333   471.838906
                411000  4866.051333   471.925208
                412000  4878.332333   464.720360
                413000  4893.546000   440.566496
                414000  4931.654000   398.166820
                415000  4918.525000   417.274108
                416000  4889.321833   456.087090
                417000  4862.174500   485.056463
                418000  4833.713667   505.818382
                419000  4837.845000   502.905442
                420000  4925.750833   417.600295
                421000  4940.921167   399.755251
                422000  4916.886500   429.545142
                423000  4921.568833   428.679997
                424000  4947.271667   405.880458
                425000  4957.780833   392.400207
                426000  4871.240833   509.438029
                427000  4715.640500   617.654625
                428000  4598.244167   618.174662
                429000  4635.687667   560.991063
                430000  4627.302167   572.607290
                431000  4622.291833   579.076025
                432000  4628.444500   574.136266
                433000  4623.670667   572.985318
                434000  4590.297000   588.386698
                435000  4528.870667   666.941214
                436000  4552.727833   627.156392
                437000  4541.720667   614.222729
                438000  4493.543833   686.323474
                439000  4474.876500   701.276927
                440000  4381.638833   772.703298
                441000  4379.191000   779.130616
                442000  4403.188167   752.999721
                443000  4394.827333   766.022525
                444000  4397.466333   766.384728
                445000  4342.608000   783.463287
                446000  4428.739000   669.921733
                447000  4579.993000   575.840169
                448000  4738.695667   523.080039
                449000  4741.813667   523.118981
                450000  4757.588500   507.173563
                451000  4765.873167   497.661984
                452000  4762.589500   499.040697
                453000  4758.320333   507.907733
                454000  4793.346333   490.401126
                455000  4846.391167   413.819001
                456000  4742.117500   490.772081
                457000  4767.600500   497.609601
                458000  4838.721000   411.663108
                459000  4836.006667   409.598468
                460000  4933.236000   339.310653
                461000  4924.884333   359.581788
                462000  4883.320833   384.555118
                463000  4882.716167   377.005291
                464000  4855.409000   421.068977
                465000  4903.513000   417.747993
                466000  4885.303667   425.711985
                467000  4834.163333   505.304696
                468000  4752.550667   593.993146
                469000  4743.609333   609.825668
                470000  4746.424333   606.863155
                471000  4706.088667   643.952924
                472000  4695.304667   668.559183
                473000  4701.689667   673.543657
                474000  4603.279000   760.675188
                475000  4574.268000   813.466599
                476000  4691.063500   735.693894
                477000  4699.202333   720.167168
                478000  4662.177500   771.423495
                479000  4647.046333   820.586909
                480000  4635.774500   827.705406
                481000  4549.339333   850.441854
                482000  4443.400833   851.713622
                483000  4442.740833   857.859748
                484000  4394.202833   880.393588
                485000  4282.689667   932.425118
                486000  4287.101833   934.477880
                487000  4287.335667   917.164937
                488000  4373.204833   819.677822
                489000  4310.888000   893.571714
                490000  4217.333000   990.772605
                491000  4246.494833   963.908158
                492000  4248.064167   956.198265
                493000  4253.076500   940.966855
                494000  4327.875500   879.321456
                495000  4375.005667   810.538705
                496000  4369.973167   813.291340
                497000  4371.435833   815.720678
                498000  4415.179000   758.808094
                499000  4447.938667   694.102971
                500000  4453.348500   691.476665
                501000  4542.213167   647.442948
                502000  4651.100667   652.851568
                503000  4634.179333   668.751846
                504000  4706.006167   599.413961
                505000  4829.772667   531.954079
                506000  4843.634000   523.093695
                507000  4817.486167   568.156715
                508000  4748.157333   657.739738
                509000  4832.633000   558.053029
                510000  4920.225167   460.504626
                511000  4916.431333   467.280767
                512000  4924.943167   451.822684
                513000  4887.911833   497.162716
                514000  4884.955833   510.865534
                515000  4890.632833   502.857655
                516000  4886.167333   502.229444
                517000  4882.720167   505.191133
                518000  4865.837833   529.230461
                519000  4866.753833   538.088100
                520000  4872.307167   534.586821
                521000  4888.536500   528.399255
                522000  4892.743333   544.730981
                523000  4896.496833   545.483842
                524000  4900.337167   552.467315
                525000  4898.610333   551.815616
                526000  4902.662500   547.374012
                527000  4996.612500   429.337428
                528000  5072.479333   342.047716
                529000  5036.801000   386.975725
                530000  5040.221333   387.915631
                531000  5038.823000   380.932771
                532000  4995.437667   422.680079
                533000  5023.802000   383.502476
                534000  5007.757333   388.620641
                535000  5007.124167   394.896096
                536000  5011.650167   398.762556
                537000  5021.487833   388.557979
                538000  5034.345167   366.889559
                539000  5026.084000   360.429142
                540000  5022.489167   362.342342
                541000  5018.840333   364.143413
                542000  5051.525667   300.029838
                543000  5070.434167   270.943392
                544000  5073.892500   266.160885
                545000  5075.604000   267.984104
                546000  5070.600833   281.701822
                547000  5055.278667   277.402063
                548000  5045.411333   271.462137
                549000  5059.439500   232.692576
                550000  5048.189667   241.027690
                551000  5058.313500   235.155862
                552000  5104.168500   192.958105
                553000  5106.734333   188.020794
                554000  5133.971333   154.000051
                555000  5139.683167   151.262341
                556000  5137.657333   150.693852
                557000  5137.070667   147.176797
                558000  5079.881167   221.251117
                559000  5088.760000   219.036227
                560000  5081.536500   214.564028
                561000  5080.651333   216.799309
                562000  5078.747500   222.557015
                563000  5075.806333   228.696314
                564000  5067.921667   230.866003
                565000  5064.613000   230.004453
                566000  4989.967500   313.643203
                567000  4992.117833   313.007519
                568000  4997.871167   313.992558
                569000  5011.856833   306.300228
                570000  4954.534500   385.886123
                571000  4873.409000   496.449208
                572000  4872.405000   491.396034
                573000  4874.484500   492.285831
                574000  4884.308667   486.018166
                575000  4863.879667   501.952914
                576000  4860.912000   498.913949
                577000  4855.825667   507.072105
                578000  4914.143833   424.631606
                579000  4911.900000   425.814658
                580000  4917.192167   425.268543
                581000          NaN          NaN
                582000          NaN          NaN
                583000          NaN          NaN
                584000          NaN          NaN
                585000          NaN          NaN
                586000          NaN          NaN
                587000          NaN          NaN
                588000          NaN          NaN
                589000          NaN          NaN
                590000          NaN          NaN
                591000          NaN          NaN
                592000          NaN          NaN
                593000          NaN          NaN
                594000          NaN          NaN
                595000          NaN          NaN
                596000          NaN          NaN
                597000          NaN          NaN
                598000          NaN          NaN
                599000          NaN          NaN
                600000          NaN          NaN
                601000  5030.780744   330.306694
                602000  5007.956411   350.792601
                603000  5001.710244   351.548308
                604000  5004.580244   349.406179
                605000  5008.683244   345.264608
                606000  4998.299244   344.816938
                607000  4991.836244   342.652638
                608000  4989.930411   343.776826
                609000  4915.802744   424.826220
                610000  4909.658744   430.794842
                611000  4959.069667   354.808318
                612000  4953.363833   355.409693
                613000  4895.012167   433.168064
                614000  4877.201000   449.661086
                615000  4881.245833   451.278088
                616000  4879.412667   452.069507
                617000  4961.684500   349.840259
                618000  4957.761833   347.608609
                619000  4964.613667   347.165164
                620000  4964.715000   346.536073
                621000  4963.987667   345.654212
                622000  4921.982667   407.891416
                623000  4922.304500   408.497284
                624000  4848.010333   507.171609
                625000  4824.383167   523.320821
                626000  4842.585000   512.953585
                627000  4839.774167   510.975703
                628000  4839.444000   510.171364
                629000  4905.366167   425.533658
                630000  4907.888833   422.753879
                631000  4948.696500   384.406971
                632000  4863.461500   503.434928
                633000  4931.461667   425.764805
                634000  4958.622333   410.870889
                635000  4949.479500   432.291898
                636000  4954.560667   431.143372
                637000  4961.628167   425.827287
                638000  4966.186500   425.758327
                639000  4856.337667   499.359498
                640000  4869.069833   499.991922
                641000  4876.873667   500.159238
                642000  4952.027833   415.299175
                643000  4878.289333   524.785517
                644000  4930.516833   457.495347
                645000  4956.063167   443.861643
                646000  4964.655333   446.597214
                647000  4892.480500   564.083859
                648000  4821.287333   667.302849
                649000  4822.888833   676.419467
                650000  4810.465667   697.482304
                651000  4764.254500   750.093911
                652000  4847.463500   635.727341
                653000  4829.734333   642.945993
                654000  4815.041833   644.109770
                655000  4829.380333   622.730022
                656000  4829.395000   619.924901
                657000  4835.742500   621.183106
                658000  4783.392167   661.038137
                659000  4857.384333   631.244937
                660000  4769.055500   743.713127
                661000  4764.313333   747.912713
                662000  4674.448833   858.406085
                663000  4662.757000   859.439410
                664000  4677.258000   827.694600
                665000  4638.897167   869.208853
                666000  4518.345333   971.662505
                667000  4559.605167   916.652494
                668000  4562.214000   913.353309
                669000  4459.847500  1006.254516
                670000  4391.287167  1103.219194
                671000  4326.174167  1153.543989
                672000  4330.806167  1151.655584
                673000  4345.738000  1138.759053
                674000  4356.068833  1132.124439
                675000  4350.741167  1131.568696
                676000  4353.305500  1132.702047
                677000  4349.194500  1131.617613
                678000  4405.096500  1089.556200
                679000  4439.865167  1043.992723
                680000  4513.102500   944.136224
                681000  4511.067667   941.436183
                682000  4537.034500   914.716913
                683000  4539.160500   925.944994
                684000  4458.922333  1041.509722
                685000  4403.685500  1115.402926
                686000  4428.206500  1130.119205
                687000  4377.206333  1188.548190
                688000  4361.883333  1206.548222
                689000  4474.806000  1107.380571
                690000  4541.144167  1014.994209
                691000  4639.247667   926.793241
                692000  4555.349167   994.114600
                693000  4554.260167  1001.347117
                694000  4558.366667  1005.959455
                695000  4519.017833  1054.315751
                696000  4464.779833  1119.420471
                697000  4375.081833  1228.343544
                698000  4341.242667  1271.029412
                699000  4307.955167  1305.010078
                700000  4314.197667  1294.274990
                701000  4247.767333  1388.669919
                702000  4306.186500  1305.929967
                703000  4386.179167  1192.524014
                704000  4457.497667  1102.808229
                705000  4528.539667  1002.614699
                706000  4593.947833   901.213979
                707000  4601.320500   838.582602
                708000  4634.038333   774.047305
                709000  4616.827167   795.936183
                710000  4583.294167   826.692313
                711000  4505.979000   915.981336
                712000  4533.400167   922.642068
                713000  4536.696833   914.434927
                714000  4453.297833  1018.040766
                715000  4409.774333  1076.573214
                716000  4374.667167  1122.211128
                717000  4436.597667  1036.722673
                718000  4382.187167  1106.473486
                719000  4379.957833  1116.637534
                720000  4335.653833  1172.366150
                721000  4339.249667  1167.852169
                722000  4308.374000  1206.350429
                723000  4311.302167  1201.481349
                724000  4335.429500  1177.576860
                725000  4354.899167  1158.545018
                726000  4380.234667  1139.242644
                727000  4444.525667  1108.037713
                728000  4499.432667  1051.414307
                729000  4497.288833  1047.196600
                730000  4544.161000   987.495576
                731000  4627.013500   880.020739
                732000  4688.694000   802.544477
                733000  4673.239333   821.415523
                734000  4742.974500   725.040535
                735000  4808.749333   641.273196
                736000  4845.778500   605.238687
                737000  4829.853167   625.396483
                738000  4886.574500   539.852429
                739000  4838.943333   589.417016
                740000  4845.286167   573.972790
                741000  4772.620500   574.957720
                742000  4783.017333   555.579581
                743000  4760.138333   573.070461
                744000  4712.309333   616.731427
                745000  4644.978833   707.538986
                746000  4613.032333   738.665155
                747000  4613.815667   735.793710
                748000  4593.144500   754.583305
                749000  4607.877500   736.898786
                750000  4618.961333   739.386187
